State,District,Subdistt,Ward,Town/Village,Name,AREA,T_HH,Class,TOT_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU, DENSITY , SEX_1981 ,SEX_1991,SEX_2001,AVG_RAIN,MAX_TEMP,MIN_TEMP,STATE_H_NA,SH_DIST,DIST_H_NA,DH_DIST,HD_H_NA,SD_DIST,DIST_TH_HQ,TH_DIST,CITY_1LAKH,CITY_DIST,RAILWAY_ST,RAIL_DIST,BUS_ROUTE,BR_DIST,NAV_R_C,NAV_DIST,REC_TAX,REV_M_T,GOVT_GRANT,LOAN,ADVANCE,OTH_SOUR,TOT_REC,GEN_ADM,PUB_SAF,PUB_H_C,PUB_WORKS,PUB_INST,OTH_EXP,TOT_EXP, POPULATION , SC_POP , ST_POP ,K_ROAD,P_ROAD,SEWER, WATER_BOR , SERVICE , LAT_OTH ,METH_D_N_S,SOU_OF_SUP,SYS_STOR,STOR_CAP,FIRE_F_SER,F_F_NAME,DIST_F_SER, EL_DOM , EL_IND , EL_COM , EL_ROAD_L , EL_OTHERS ,HOSPITALS, HOS_BEDS ,HT_NAME,DISP,DISP_BEDS,DT_NAME,HEALTH_CTR,HC_BEDS,HCT_NAME,F_W_CTR,FWC_BEDS,FWCT_NAME,TB_CLINIC,TBC_BEDS,TBC_NAME,NUR_HOMES, NH_BEDS ,NHT_NAME,MED_OTH,OTHMI_BEDS,ARTS,SCIENCE,COMMERCE,ARTS_SCI,ARTS_COMM,ART_SC_CO,LAW,UNIV,OTH_COL,ASC_NEAR,MEDICAL,MEDI_NEAR,ENGG,ENGG_NEAR,POLYTECH,POLY_NEAR,VT_INST,SH_INST,TYPE_INST,SH_TYPE_IN,OTH_INST_S,S_SEC,SS_NEAR,SECONDARY,SEC_NEAR,MIDDLE,MID_NEAR,PRIMARY,PRIM_NEAR,ADULT_CNT,ALC_NEAR,OTH_CNTR,N_HOSTELS,N_SEATS,WWH_DIST,RC_FAC,STADIUM,CINEMA,AUDITORIUM,P_LIB,R_ROOMS,IMP_COM1,IMP_COM2,IMP_COM3,EXP_COMM1,EXP_COMM2,EXP_COMM3,MAN_COMM1,MAN_COMM2,MAN_COMM3,BANKS,A_C_SOC,N_A_C_SOC
30,01,0005,0005,00018100,Govanem,431,40,D,209,102,107,74,33,41,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,1,2,2,T,0,,2,0,2,0,0,0,2,1,1,0,2,3,2,3,1,0,3,1,0,1,1,0,0,3,0,3,2,0,3,0,3,0,3,1,1,2,2,2,2,VALPOI,14,1,0,0,0,1,1,N,M,1,190810,175017,CAHEW NUTS,COUNTRY LIQUOR,BANANA,258.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,89.35,51.22,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0005,0005,00018200,Malpona,398,60,D,293,145,148,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,2,0,0,0,3,1,1,0,2,3,2,3,2,0,3,0,1,2,0,1,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,VALPOI,13,1,0,0,0,1,1,N,M,1,190810,175017,CASHEW NUTS,COUNTRY LIQUOR,BANANA,237.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,1.19,66.46,64.92,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0005,0005,00018300,Ambeli,195,21,D,86,46,40,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,2,2,2,2,2,T,0,,2,0,2,0,0,0,2,2,0,1,2,3,0,3,2,0,2,0,1,2,0,1,0,2,0,2,2,0,2,0,2,0,3,2,1,2,2,2,2,VALPOI,9,1,0,0,0,1,1,N,M,1,190810,175017,CASHEW NUTS,COUNTRY LIQUOR,BANANA,18.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.10,10.10,104.12,28.63,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0005,0005,00018400,Melauli,1629,283,D,1426,734,692,0,0,0,0,0,0,1,8,0,1,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,2,1,2,1,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,3,2,2,2,0,1,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,3,1,2,2,2,2,2,VALPOI,10,1,0,0,0,1,1,N,M,1,183928,220972,SUGARCANE,BANANA,COUNTRY LIQUOR,81.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.42,29.42,1364.56,14.69,139.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0005,0005,00018500,Conquirem,803,112,D,448,234,214,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,2,2,2,2,T,0,,2,0,1,0,0,0,2,1,1,0,2,3,2,3,2,0,1,0,2,2,0,2,0,2,0,2,2,0,2,0,1,0,3,1,2,2,2,2,2,VALPOI,10,1,0,0,0,1,1,N,M,1,183928,220972,METAL STONE,CASHEW NUTS,COUNTRY LIQUOR,450.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,3.51,240.03,71.71,36.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00018600,Candola,852,890,C,4210,2161,2049,14,11,3,0,0,0,1,8,0,0,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,1,0,1,1,0,2,3,1,0,2,0,1,0,1,1,0,3,2,0,0,3,1,0,1,4,0,0,3,1,1,2,1,2,2,PONDA,24,1,0,0,0,1,1,N,M,1,569637,567449,CERAMIC TILES,COCONUTS,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.30,16.30,303.04,63.32,469.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00018700,Orgao,355,1021,C,4436,2209,2227,34,19,15,0,0,0,1,7,0,1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,0,1,10,0,0,0,1,0,1,1,2,2,2,2,2,2,1,2,T,0,,1,1,0,0,0,12,0,1,1,0,2,3,2,1,1,1,0,1,0,1,1,0,1,0,2,0,1,1,0,3,0,0,3,1,2,1,2,2,2,PONDA,22,1,0,0,0,1,1,N,M,1,489176,616438,PAPAD,PICKLE,ICE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,14.14,247.75,29.95,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00018800,Tivrem,210,272,D,1356,709,647,9,3,6,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,1,2,0,1,0,1,2,0,1,0,1,0,1,1,0,1,2,0,0,3,1,2,2,2,2,2,PONDA,20,1,0,0,0,1,1,N,M,1,489176,616438,COCONUT,PAPAD,STRAW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.85,39.85,83.57,33.59,53.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00018900,Betqui,629,309,D,1646,833,813,63,31,32,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,1,2,T,0,,1,1,0,0,0,0,1,1,1,0,2,3,2,1,2,0,1,0,1,2,0,1,0,1,0,1,1,0,1,2,0,0,3,1,1,2,2,2,2,PONDA,23,1,0,0,0,1,1,N,M,1,569637,567449,CASHEW NUTS,COUNTRY LIQUOR,ARECA NUTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.83,30.00,20.00,0.00,0.00,71.83,235.78,100.64,220.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019000,Volvoi,133,350,D,1753,892,861,0,0,0,0,0,0,1,5,0,0,1,0,0,0,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,2,1,1,0,2,3,1,0,2,0,1,0,2,2,0,2,0,2,0,2,1,0,3,4,0,0,3,1,1,1,1,2,2,CURTI,12,1,0,0,0,1,1,N,M,1,88617,124075,COCONUTS,CHILLIES,FISH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.95,24.95,64.36,7.54,36.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019100,Savoi-Verem,929,651,C,3205,1641,1564,10,4,6,0,0,0,1,9,0,2,0,2,0,0,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,0,2,1,1,0,2,3,1,0,1,1,0,0,2,2,0,2,0,2,0,2,1,0,2,2,0,0,3,1,1,1,1,2,2,CURTI,12,1,0,0,0,1,1,N,M,1,368931,648925,CASHEW NUTS,COCONUTS,BETELNUTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.58,114.58,435.62,134.85,243.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019200,Adcolna,371,291,D,1477,754,723,9,4,5,3,1,2,1,3,0,2,0,1,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,1,2,2,2,2,2,1,2,T,0,,1,1,0,0,0,4,0,1,1,0,2,2,2,2,2,0,2,0,2,1,0,2,0,2,1,0,1,0,2,2,0,0,3,1,1,2,2,2,2,BANDORA,10,1,0,0,0,1,1,N,M,1,1181129,1519074,COCONUTS,CASHEW NUTS,COUNTRY LIQUOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.19,0.00,0.00,36.19,75.54,112.39,146.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019300,Boma,395,561,C,2745,1485,1260,5,5,0,4,4,0,1,6,0,0,1,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,1,2,2,1,2,2,1,2,T,0,,1,0,1,0,0,1,0,1,1,0,2,2,2,2,2,0,1,0,2,1,1,0,0,2,0,1,1,0,2,3,0,0,3,1,1,2,2,2,2,BANDORA,10,1,0,0,0,1,1,N,M,1,1181129,1519074,FRUITS,CASHEW NUTS,COUNTRY LIQUOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.59,0.00,0.00,36.59,184.98,66.81,106.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019400,Cuncoliem,517,310,D,1463,762,701,3,3,0,0,0,0,1,4,0,0,1,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,2,1,1,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,2,2,0,1,0,2,2,0,2,0,2,0,2,1,0,3,1,0,0,3,1,1,1,2,2,2,PONDA,11,1,0,0,0,1,1,N,M,1,89062,771141,COCONUTS,ARECANUTS,PINEAPPLES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.09,0.00,0.00,89.09,141.17,111.74,174.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019500,Querim,1175,677,C,3465,1769,1696,52,26,26,0,0,0,1,8,0,1,0,1,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,2,1,2,2,2,2,1,2,T,0,,1,1,0,0,0,0,2,1,1,0,2,3,2,2,1,0,2,1,0,1,1,0,0,2,0,2,1,0,2,5,0,0,3,1,1,1,2,2,2,CURTI,7,1,0,0,0,1,1,N,M,1,227823,170546,PAPAD,CASHEW NUTS,COCONUTS,59.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.24,0.00,0.00,45.24,592.23,155.28,322.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019600,Vagurbem,359,119,D,571,307,264,68,42,26,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,1,2,2,2,1,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,3,2,1,2,0,1,0,1,2,0,3,0,3,0,3,1,0,3,2,0,0,3,1,1,2,2,2,2,CURTI,10,1,0,0,0,1,1,N,,1,368931,648925,COCONUTS,CASHEWNUTS,ARECANUTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.41,0.00,0.00,19.41,101.90,110.72,126.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019700,Gangem,541,108,D,499,270,229,16,8,8,0,0,0,1,1,0,1,0,1,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,1,2,2,1,2,T,0,,2,0,2,0,0,0,2,1,1,0,2,3,2,3,2,0,2,0,2,2,0,2,0,2,0,2,2,0,3,0,3,0,3,1,1,1,2,2,2,PONDA,20,1,0,0,0,1,1,N,M,1,6368197,4486445,CASHEW NUTS,COUNTRY LIQUOR,,419.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,1.16,50.94,54.25,15.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019800,Usgao,2546,2675,A,12390,6496,5894,124,70,54,4,3,1,1,12,0,2,0,2,1,0,3,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,1,0,0,3,1,1,0,0,9,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,T,0,,1,1,0,0,1,21,0,1,1,0,2,3,1,0,1,2,0,1,0,1,1,0,3,0,1,0,1,1,0,4,0,0,3,1,1,1,1,2,2,PALE,7,1,0,0,0,1,1,N,M,1,3468607,4486445,ARECANUTS,CASHEW NUTS,COUNTRY LIQUOR,650.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.54,0.00,0.00,53.54,901.81,527.49,412.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00019900,Candepar,1111,708,C,3446,1792,1654,54,26,28,0,0,0,1,8,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,T,0,,1,1,0,0,0,2,0,1,1,0,2,3,1,0,1,1,0,0,2,2,0,2,0,2,0,2,1,0,2,5,0,0,3,1,1,1,1,2,2,CURTI,1,1,0,0,0,1,1,N,M,1,1897307,1350327,COCONUT OIL,COUNTRY LIQUOR,,491.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.66,0.00,0.00,73.66,428.12,36.83,80.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00020000,Priol,1392,1524,B,7576,3868,3708,22,12,10,0,0,0,1,15,0,3,0,3,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,1,8,0,0,0,1,0,1,1,2,2,1,2,2,1,1,2,T,0,,1,1,0,0,1,14,0,1,1,0,2,3,2,2,1,2,0,0,2,1,1,0,2,0,1,0,1,0,2,5,0,0,3,1,1,1,2,2,2,PONDA,9,1,0,0,0,1,1,N,M,1,1032780,771141,COCONUTS,ARECANUTS,CASHEW NUTS,167.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.15,0.00,0.00,210.15,581.73,202.12,230.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00020100,Velinga,315,374,D,1930,1003,927,12,7,5,0,0,0,1,4,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,1,0,1,1,1,2,1,2,2,1,1,2,T,0,,2,0,1,0,0,0,2,2,2,1,2,3,2,2,2,0,1,0,2,2,0,1,0,2,0,2,1,0,2,2,0,0,3,1,1,1,2,2,2,PONDA,5,1,0,0,0,1,1,N,M,1,89062,771141,PINEAPPLE,ARECANUTS,COCONUTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.26,0.00,0.00,64.26,112.99,47.78,89.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00020200,Cundaim,776,826,C,3970,2050,1920,71,35,36,0,0,0,1,9,0,2,0,2,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,1,2,T,0,,1,1,0,0,0,8,0,1,1,0,2,2,1,0,1,1,0,0,2,1,0,2,3,0,0,2,1,0,2,5,0,0,3,1,1,2,1,2,2,PONDA,9,1,0,0,0,1,1,N,M,1,1470308,1326776,CHILLIES,SOFT DRINKS,COCONUTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.10,0.00,0.00,68.10,353.53,119.55,235.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00020300,Marcaim,1258,1196,B,6208,3169,3039,38,18,20,0,0,0,1,16,0,2,0,1,1,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,1,0,3,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,T,0,,1,1,0,0,0,4,0,1,1,0,2,3,1,0,1,2,0,1,0,1,1,0,2,0,0,3,1,0,3,5,0,0,3,1,1,1,1,2,2,BANDORA,5,1,0,0,0,1,1,N,M,1,474295,746951,COCONUTS,ARECANUTS,COUNTRY LIQUOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.02,0.00,0.00,89.02,589.62,71.41,507.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0006,0006,00020400,Durbhat,577,725,C,3696,1846,1850,0,0,0,0,0,0,1,8,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,2,1,1,2,2,2,1,2,T,0,,1,1,0,0,0,3,0,1,1,0,2,3,1,0,1,0,2,1,0,1,1,0,0,1,1,0,1,0,2,2,0,0,3,1,1,1,1,2,2,QUEULA,3,1,0,0,0,1,1,N,M,1,348063,315037,ARECANUTS,COCONUTS,COUNTRY LIQUOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.09,0.00,0.00,7.09,194.32,75.35,300.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
