State,District,Subdistt,Town/Village,Name,AREA,T_POPLN,Class,RES_HOUSE,HOUSEHOLDS,T_M_POPLN,T_F_POPLN,POPLN_M6,POPLN_F6,M_SC,F_SC,M_ST,F_ST,M_LITERATE,F_LITERATE,T_M_WORKER,T_F_WORKER,M_INDCAT1,F_INDCAT1,M_INDCAT2,F_INDCAT2,M_INDCAT3,F_INDCAT3,M_INDCAT4,F_INDCAT4,M_INDCAT5A,F_INDCAT5A,M_INDCAT5B,F_INDCAT5B,M_INDCAT6,F_INDCAT6,M_INDCAT7,F_INDCAT7,M_INDCAT8,F_INDCAT8,M_INDCAT9,F_INDCAT9,M_MARGINAL,F_MARGINAL,M_NON_WORK,F_NON_WORK,MRGD_IN_TN,EUDU_INST,RANG_EDU_F,P_SCH,M_SCH,H_SCH,PU_COLL,GR_COLL,ADLT_LT_CN,IND_SCH,TR_SCH,OTH_SCH,MED_INST,RANG_MED_F,H_CNTR,MCW_CNTR,MH_CNTR,CWC_CNTR,PHC_CNTR,HC_CNTR,PHS_CNTR,DISP_CNTR,FPC_CNTR,TB_CNTR,NH_CNTR,CHW_CNTR,RP_CNTR,SMP_CNTR,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBE_WELL,HAND_PUMP,RIVER_WATE,FOUNTAIN,CANAL,LAKE,SPRING,NALA,OTH_FAC,PNT_FAC,RANG_PNT_F,PO_FAC,TO_FAC,POST_TELE,PH_FAC,MRKT_FAC,RANG_MKT_F,MRKT_DAY_1,MRKT_DAY_2,MRKT_DAY_3,MRKT_DAY_4,MRKT_DAY_5,MRKT_DAY_6,MRKT_DAY_7,MRKT_DAY_D,MRKT_DAY_F,MRKT_DAY_M,COMM_FAC,RANG_COM_F,BS_FAC,TX_TEMP_FA,RS_FAC,NW_FAC,APP_PUC_RO,APP_KCH_RO,APP_FOOTPA,APP_NAVRIV,APP_NAVCAN,APP_NC,LOC_TOWN,DIST_FRM_T,POWER_SUPL,POWER_EDEA,POWER_EAG,POWER_EO,POWER_EA,LAND_FORES,CANAL_GOVT,WELL_WO_EL,CANAL_PVT,WELL_W_ELE,TW_WO_ELEC,TW_W_ELECT,TANK_IRR,RIVER_IRR,LAKE_IRR,WF_IRR,OTHER_IRR,TOT_IRR_AR,UN_IRG_LAN,CULT_WASTE,AREA_UN_CU
30,1,5,56,Pendral,192.3,200,D,37,38,105,95,21,27,0,0,0,0,71,37,49,5,24,1,1,1,12,2,0,0,0,0,3,0,0,0,5,0,1,0,3,1,0,5,56,85,,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,1,0,0,0,0,Valpoi,14,1,1,0,0,0,3527.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,354.30,28.56,129.66
30,1,3,6,Pernem (Rural),996.56,6473,B,1156,1185,3260,3213,319,300,34,42,0,0,2645,1986,1445,365,267,82,37,71,121,2,16,1,94,47,173,54,246,0,173,47,123,1,195,60,27,189,1788,2659,,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Pernem,1,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.42,1149.78,701.40,455.27
30,1,2,36,Pilerne,1115.9,1408,D,252,284,705,703,79,72,15,13,0,0,535,388,278,155,142,115,15,2,11,4,19,12,2,0,12,11,4,0,13,0,8,0,52,11,77,204,350,344,,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Reis Magos,1,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,327.52,156.22,157.60
30,2,3,1,Piliem,4458.17,2727,C,500,545,1409,1318,195,196,23,14,0,0,900,535,723,303,205,89,81,49,71,46,178,79,9,0,44,3,27,0,38,16,41,1,29,20,55,199,631,816,,1,0,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,ponda,9,1,0,0,0,1,278.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,548.94,119.63,253.40
30,1,4,16,Piligao,394.46,2426,C,390,464,1288,1138,147,148,4,4,0,0,887,540,645,272,118,77,91,108,6,2,44,7,6,3,128,17,53,1,33,6,48,0,118,51,44,51,599,815,,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Bicholim,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,574.69,50.87,185.35
30,2,4,32,Pirla,1153.42,571,D,91,92,327,244,37,36,6,6,0,0,205,101,110,71,22,1,44,44,12,7,14,11,0,0,1,0,0,0,4,0,7,0,6,8,0,4,217,169,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Quepem,12,1,1,1,0,0,550.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.08,112.74,132.66,54.06
30,1,2,6,Pirna,1072.8,3852,C,726,806,1939,1913,227,197,95,67,0,0,1550,1284,899,358,64,61,39,30,75,4,27,11,11,3,178,42,102,12,139,72,83,3,181,120,27,65,1013,1490,,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,14,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13,590.10,127.23,264.65
30,1,5,46,Pissurlem,1241.85,1798,D,349,359,892,906,118,111,21,22,0,0,609,460,460,183,153,108,31,13,52,8,18,11,10,12,50,5,42,5,26,7,12,0,66,14,5,122,427,601,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,14,1,0,0,0,1,54.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.23,303.97,0.05,107.90
30,1,5,1,Podocem,1225.73,9736,A,1725,1773,5024,4712,618,563,146,154,9,7,3456,2562,2463,651,143,36,262,211,68,15,13,0,75,36,447,48,321,39,355,88,281,11,498,167,25,61,2536,4000,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,0,0,0,0,0,Bicholim,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,250.95,17.29,122.32
30,2,5,4,Poinguinim,6193.47,5084,B,802,809,2604,2480,395,379,26,28,0,0,1254,722,1425,901,1206,832,40,28,31,4,9,5,22,3,28,1,14,0,25,0,15,1,35,27,36,360,1143,1219,,1,0,15,3,3,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Canacona,10,1,0,0,0,1,648.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.23,1540.56,863.63,439.80
30,1,2,30,Pomburpa,153.62,628,D,109,116,329,299,28,19,63,65,0,0,235,174,159,43,53,22,20,10,2,0,0,0,0,0,7,1,26,5,10,1,7,0,34,4,5,39,165,217,,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.63,313.61,71.17,83.63
30,1,6,31,Ponchavadi,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,9,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Curchorem-Cacor,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.22,1087.48,230.49,198.11
30,1,5,63,Ponocem,608.74,725,D,128,128,358,367,46,56,2,7,0,0,250,172,185,27,7,0,100,21,44,4,1,0,0,0,7,0,2,0,11,0,3,1,10,1,0,0,173,340,,1,0,5,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Valpoi,10,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.76,462.08,39.21,56.58
30,1,2,27,Ponolem,1126.9,1733,D,301,352,855,878,93,97,36,50,0,0,678,496,395,87,157,36,23,11,5,6,1,0,8,9,33,9,62,0,22,1,19,0,65,15,16,271,444,520,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,1,0,0,Mapusa,10,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.64,1.64,25.82
30,1,5,8,Ponsuli,1985.3,1605,D,302,313,818,787,85,77,0,0,0,0,518,354,423,217,136,79,111,93,12,0,33,19,3,0,28,6,8,0,28,5,16,0,48,15,15,30,380,540,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,1,5,2,Poriem,577.34,3725,C,625,634,1875,1850,160,162,0,0,0,0,1627,1152,869,150,66,3,93,17,82,10,61,0,7,18,145,34,28,0,142,35,145,0,100,33,29,32,977,1668,,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bicholim,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.24,1045.46,59.14,46.35
30,1,3,7,Poroscodem,215.86,763,D,120,136,393,370,39,36,73,61,0,0,325,231,179,82,13,1,26,8,15,1,1,0,24,34,26,1,5,0,16,24,36,0,17,13,10,4,204,284,,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Pernem,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.51,67.21,19.09,50.90
30,2,3,43,Porteem,2689.94,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,16,1,0,0,0,1,357.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.19,313.29,210.50
30,2,3,37,Potrem,2995.77,1767,D,371,398,892,875,123,119,11,9,0,0,499,325,502,337,160,97,95,135,38,17,81,58,6,4,8,0,3,1,20,12,34,0,57,13,1,14,389,524,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,0,0,0,1,0,0,0,0,Sanguem,8,1,0,0,0,1,1900.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253.15,60.52,10.81
30,1,6,16,Priol,533.36,559,D,104,105,297,262,45,30,32,31,0,0,199,113,156,36,80,4,17,26,10,0,1,0,13,0,4,0,0,0,5,0,6,0,20,6,0,95,141,131,,1,0,15,3,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,3,1,0,0,0,4,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,9,1,0,0,0,1,167.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.15,581.73,202.12,230.04
30,1,2,21,Punola,999.64,2322,C,396,431,1147,1175,109,126,42,44,0,0,932,677,464,123,83,22,155,25,0,0,3,0,5,9,35,53,46,0,42,1,28,0,67,13,98,413,585,639,,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,27.67,21.05,19.10
30,2,4,28,Quedem,1723.21,1926,D,207,223,1028,898,177,174,3,4,0,0,336,126,495,126,420,123,2,0,6,1,23,0,7,0,4,0,6,0,10,0,4,0,13,2,21,311,512,461,,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Cuncolim,13,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.93,321.58,491.04,434.82
30,1,5,7,Quelaudem,972.28,891,D,171,171,435,456,62,65,14,6,0,0,260,206,233,127,30,11,33,27,64,38,42,28,0,1,16,8,1,0,26,0,4,0,17,14,5,6,197,323,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,2,2,3,Quelossim,1064.32,2429,C,433,462,1172,1257,139,151,5,2,0,0,663,477,515,288,83,109,133,98,49,6,10,1,4,1,83,18,48,12,25,19,39,2,41,22,41,79,616,890,,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Cortalim,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,532.23,59.88,451.31
30,1,3,2,Querim,389.04,1081,D,156,209,567,514,59,53,49,44,0,0,438,282,286,244,134,204,5,0,1,0,6,0,1,0,18,11,45,20,15,1,24,0,37,8,32,29,249,241,,1,0,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Pernem,20,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.85,184.40,6.51,199.45
30,1,5,21,Querim,585.76,5038,B,1022,1048,2440,2598,248,237,32,29,0,0,1973,1790,1018,436,90,78,46,40,9,2,8,0,20,4,128,25,103,2,252,73,116,6,246,206,43,140,1379,2022,,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,9,1,1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,562.69,452.05,227.11
30,1,6,10,Querim,299.38,439,D,81,81,232,207,27,26,0,0,0,0,170,94,113,26,47,6,1,1,7,5,19,3,0,0,10,2,0,0,3,1,19,0,7,8,1,1,118,180,,1,0,8,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,9,1,0,0,0,1,59.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.24,592.23,155.28,322.68
30,1,6,24,Queula,1629.14,1351,D,214,227,697,654,103,114,0,0,0,0,449,292,363,76,187,14,72,42,22,4,7,7,0,0,21,0,0,0,16,0,14,0,24,9,8,22,326,556,,1,0,10,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,3,1,0,0,0,1,72.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.17,253.58,93.00,59.40
30,2,4,31,Quisconda,1503.84,508,D,100,106,276,232,36,45,4,3,0,0,152,84,161,58,55,4,26,23,9,2,43,21,0,0,10,1,3,0,1,1,1,0,13,6,5,44,110,130,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Cuncolim,5,1,0,0,0,1,26.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.89,217.28,248.48,24.42
30,2,4,19,Quitol,1262.37,893,D,184,194,424,469,55,62,0,0,0,0,239,214,171,100,69,66,11,4,17,4,24,19,0,0,24,0,0,0,7,3,7,2,12,2,0,0,253,369,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Quepem,12,2,0,0,0,0,569.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,132.46,48.11,2.02
30,2,1,16,Rachol,272.02,1869,D,310,330,988,881,88,81,0,0,0,0,691,439,380,187,59,50,70,9,6,0,16,0,2,1,40,3,4,0,54,94,61,1,68,29,32,28,576,666,,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Raia,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.53,5.43,105.06
30,1,5,3,Ravona,246.41,2120,C,322,387,1039,1081,101,87,3,1,0,0,893,753,490,110,30,4,5,3,5,1,14,0,9,3,118,28,16,2,123,16,66,2,104,51,9,16,540,955,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bicholim,10,1,1,0,0,0,52.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.55,107.63,20.89
30,1,1,16,Renovadi,319.78,332,D,49,56,178,154,19,22,0,0,0,0,150,83,99,38,31,19,9,4,2,1,0,0,0,0,25,10,1,0,3,0,8,0,20,4,1,2,78,114,,1,0,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bambolim,11,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,149.52,20.20,30.01
30,1,2,4,Revora,1937,6391,B,1297,1325,3114,3277,350,338,105,99,0,0,2400,2113,1377,536,227,209,109,60,6,4,56,2,30,12,215,51,176,9,164,53,164,6,230,130,92,248,1645,2493,,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,11,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.53,328.63,114.60,298.05
30,1,5,17,Rivem,153.28,667,D,133,138,310,357,31,34,21,13,0,0,250,236,127,35,13,6,3,3,1,0,7,1,5,2,11,2,32,6,17,7,18,0,20,8,9,86,174,236,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,1,0,0,0,0,Valpoi,13,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.06,530.58,339.14,17.84
30,2,3,46,Rivona,1053.31,1023,D,171,231,542,481,70,58,7,5,0,0,280,158,315,206,34,10,79,82,27,2,104,102,17,0,19,0,4,0,11,5,9,0,11,5,14,53,213,222,,1,0,13,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Quepem,11,1,0,0,0,1,1338.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1139.38,525.26,579.06
30,2,3,16,Rumbrem,510.92,4022,C,804,828,2039,1983,244,233,70,69,0,0,1554,1239,1018,223,30,7,21,18,24,4,141,2,14,1,175,46,43,6,219,28,211,18,140,93,5,17,1016,1743,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Curchorem-cacor,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.59,24.43,53.50
30,2,3,34,Salauli,1674.65,2249,C,485,494,1138,1111,143,151,18,16,0,0,735,480,547,349,13,14,88,148,152,78,26,10,43,5,61,24,60,20,21,13,46,0,37,37,30,45,561,717,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
30,1,5,24,Saleli,653.96,2662,C,522,562,1346,1316,183,129,25,30,0,0,1012,899,723,240,77,21,43,27,19,1,9,2,18,4,88,7,156,47,124,31,71,5,118,95,13,33,610,1043,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,419.81,237.75,179.59
